title,description,author,date,link
Officials: Ohio State Attacker May Have Self-Radicalized,Artan’s actions fit the pattern of lone-wolf militants who carried out other attacks in the United States.,Reuters,11/29/16,https://www.huffpost.com/entry/ohio-state-attacker-self-radicalized_n_13308528
Cold Case Team Shines New Light On Betrayal Of Anne Frank,Evidence suggests a prominent Jewish notary may have disclosed the secret hiding place of the Frank family to German occupiers to save his own family from Nazi concentration camps.,AP,01/17/22,https://www.huffpost.com/entry/cold-case-anne-frank-betrayal_n_61e5a190e4b0d8b6656ed1b4
This Mom Saw Her Husband Sent to Jail. So She Went to Law School to Reform System.,"My husband was taken out of the courtroom that day and sent to a diagnostic facility, where we would be unable to have any contact with him for the first six weeks of his incarceration. Not knowing anything about prisons besides what I'd seen on television, I imagined the worst. I lay in bed terrified at night, kept awake with worry, wondering if I would get a call telling me he'd been hurt or possibly worse.",Jessica Jackson,04/17/15,https://www.huffpost.com/entry/seizing-the-moment-to-reform_b_7089704
7 Fitness Myths -- The Real Story,"As a beginner, you may become a victim of oversimplified concepts and half-truths. The problem for most people is just getting started. (As if getting off the couch isn't hard enough!) These 7 myth-busters will help you make smart choices and find real ways to meet your fitness objectives.",Jacqueline Gikow,04/29/16,https://www.huffpost.com/entry/7-fitness-myths-the-real-_b_9802764
"UCLA Punter Arrested For Rape, Suspended From Team",The investigation lasted nearly a year.,Reuters,10/10/15,https://www.huffpost.com/entry/ucla-punter-arrested-rape_n_56195015e4b0e66ad4c8292e
Not All ‘Eco-Friendly’ Food Delivery And Takeout Containers Are Created Equal,Restaurants and diners want environmentally sustainable packaging that really delivers. These companies are here to help.,Kayla Stewart,11/24/20,https://www.huffpost.com/entry/eco-friendly-food-delivery-sustainable-packaging_n_5fbbdd88c5b66bb88c6043bc
Trump Plotted With Loyalist To Oust Acting AG In Bid To Steal Georgia Election: Report,Trump's desperate bid to stay in the White House at any cost was revealed in a bombshell report in The New York Times.,Mary Papenfuss,01/23/21,https://www.huffpost.com/entry/trump-jeff-rosen-georgia-presidential-election-justice-department_n_600baf5bc5b6a0d83a1b74bb
12 NSFW Wedding Dresses That Will Make Heads Turn,We're not sure grandma would approve.,,04/20/16,https://www.huffpost.com/entry/nsfw-wedding-dresses-that-will-make-heads-turn_n_9743240
What Ever Happened To The Riot Kiss Couple In This Famous Photo?,,Nick Robins-Early,06/24/15,https://www.huffpost.com/entry/riot-kiss-photo-couple-now_n_7646244
Skiing in Kyrgyzstan,"She flew to Kyrgyzstan to go boarding in uncharted mountains, and to make a film about villagers who were trying to create a winter sports center to bring much-needed income to their town. On the first day , however, she had a car accident that broke her back in three places and stopped the film in its tracks. Ultimately, it set the stage for a different film.",Sara Davidson,02/26/16,https://www.huffpost.com/entry/skiing-in-kyrgyzstan_b_9293122
New Colbert Sketch Has Trump Fleeing From Cops Like O.J.,"""This is the highest-rated police chase ever. It’s tremendous,"" claims the fake Donald Trump in the sketch.",Todd Van Luling,05/19/17,https://www.huffingtonpost.com/entry/donald-trump-oj-simpson-stephen-colbert_us_591efd9fe4b034684b0bcba9
"Powerful Ad Reminds World Dads Are Parents, Too",Dove is celebrating dads with this sweet video.,Caroline Bologna,04/25/17,https://www.huffpost.com/entry/powerful-ad-reminds-world-dads-are-parents-too_n_58fe2b9be4b06b9cb918ee9b
'I'm So Sick Of This': Phil Mickelson Is All Of Us During A Bad Day On The Job,The golf great suffered more heartbreak at Winged Foot and Twitter responded.,Ron Dicker,09/18/20,https://www.huffpost.com/entry/phil-mickelson-im-so-sick-of-this_n_5f64a0d3c5b6de79b6737d3f
Jeff Goldblum Is Hollywood's Most Underrated Style Icon,"Because he says ""hair dye will turn you into a corpse,"" among other reasons.",James Cave,01/27/16,https://www.huffpost.com/entry/jeff-goldblum-style-icon_n_56a7c6d0e4b01a3ed1240915
Sly Lincoln Project Ad Urges Voters To Stop Lindsey Graham's 'Suffering',"""Every single hour in South Carolina, Lindsey Graham is being violently out-fundraised,"" mocks the group's spot after the senator's Fox News meltdown.",Mary Papenfuss,09/26/20,https://www.huffpost.com/entry/lindsey-graham-hate-my-guts-lincoln-project_n_5f6eaa32c5b61af20e75d836
Yoga: How We Serve Incarcerated Women and Those in Transition,"This is an interview with Sara K. Schneider, who wrote about law enforcement in her book, ""Art of Darkness: Ingenious Performances by Undercover Operatives, Con Men, and Others.""",Robert Schware,03/25/15,https://www.huffpost.com/entry/yoga-how-we-serve-incarce_2_b_5893790
"Are You Investing, or Gambling?","Respectfully, if you believe the stock market is like gambling, you are not playing the game right.  When investing long term in the stock market, your odds, in fact, are better and higher than the odds of the casino itself.",Roxana Maddahi,08/18/16,https://www.huffpost.com/entry/are-you-investing-or-gamb_b_11572804
How Retirees Can Save on Prescription Eyeglasses,"Prescription eyeglasses today aren't cheap. You can easily spend $200 for a basic pair, but if you want designer frames or need bifocal or progressive lenses the price can more than double. Here are a few different options that can help you save.",Jim T. Miller,03/14/16,https://www.huffpost.com/entry/how-retirees-can-save-on_b_9459134
Dear Friend,,Paola Muñoz Rojas,01/06/16,https://www.huffpost.com/entry/dear-friend_b_8919470
"Women in Business Q&A: Tooba Marwat, Owner, Signarama",,Laura Emily Dunn,04/14/15,https://www.huffpost.com/entry/women-in-business-qa-toob_b_7060798
16 U.S. Cities To Visit If All You Want To Do Is Eat,In addition to Austin...,Chanel Parks,12/10/15,https://www.huffpost.com/entry/cities-to-visit-for-food-eat-all-day-all-night_n_56687cc2e4b009377b2368b3
Chipotle Sued For Violating Federal Securities Laws Over Statements On Food Safety,Chipotle's sales and stock price have been battered by the outbreaks of foodborne illnesses linked to the company's restaurants.,Reuters,01/08/16,https://www.huffpost.com/entry/chipotle-lawsuit_n_569015dce4b0cad15e64bea3
How to Stop Procrastinating and Boost Your Willpower by Using 'Temptation Bundling',"Take your time and write down as many behaviors as possible. Then, browse your list and see if you can link one of your instantly gratifying ""want"" behaviors with something you ""should"" be doing.",James Clear,05/23/16,https://www.huffpost.com/entry/how-to-stop-procrastinati_b_10106216
Zaki's Review: <i>Jason Bourne</i>,"Jason Bourne is back! And, to be honest, I kind of wish he'd stayed away.",Zaki Hasan,07/29/16,https://www.huffpost.com/entry/zakis-review-jason-bourne_b_11262908
"Chrissy Teigen Can't Stop, Won't Stop Coming For Trump On Twitter",🙏 🙏 🙏,Julia Brucculieri,06/29/17,https://www.huffpost.com/entry/chrissy-teigen-donald-trump-grow-up_n_5954f351e4b02734df305df7
SISTER ACT; Social Media Sensation Twins NIKI And GABI DEMARTINO Join FULLSCREEN LIVE And JCPENNEY For Their End Of Summer Tour; GIRLS NIGHT IN!,,Andrew Cristi,09/20/16,https://www.huffpost.com/entry/sister-act-social-media-sensation-twins-niki-and-gabi_b_57b79b42e4b07d22cc3818eb
So THIS Is What Kim Kardashian Puts On Her Face,You're just a $250 pack of face masks from Kim K excellence.,Jenna Amatulli,08/25/16,https://www.huffpost.com/entry/this-is-what-kim-kardashian-puts-on-her-face_n_11697584
What Would It Take For DNC Attendees To Ditch Clinton?,We asked Hillary Clinton supporters at the DNC what would it take for them to abandon their candidate before the election.,Rahel Gebreyes,07/29/16,https://www.huffpost.com/entry/dnc-attendees-hillary-clinton_n_579ad838e4b0693164c0b4ed
Kobe Bryant Teaches D'Angelo Russell The Secret To Laker Basketball,I don't think Russell was very surprised when Kobe told him this.,Erick Fernandez,09/29/15,https://www.huffpost.com/entry/dangelo-russell-kobe-bryant-insight_n_560a9d9ae4b0768126ff1c75
Trump DOJ Says A Few Tweaks Are Enough To Fix Texas' Discriminatory Voting Law,"A lawyer for the plaintiffs accused the department of siding with ""racists.""",Sam Levine,07/06/17,https://www.huffpost.com/entry/doj-texas-voter-id_n_595e8a97e4b02e9bdb0b53df
Do You Hate Vegetables?,"I lived my early life thinking that vegetables were a necessary but evil part of a meal.  At my house my mother used the boil-to-death method of cooking carrots, peas, broccoli and corn on the cob.  Asparagus, spinach, mushrooms and green beans came out of a can.  Luckily she had never heard of eggplant.  Meanwhile, my grandmother's beet-red borscht looked like a bowl of blood.",Nancy Mills 972,06/02/16,https://www.huffpost.com/entry/do-you-hate-vegetables_b_10248166
Rights Groups: It's Time For The UN To Reform Its Global Drug Policies,,Matt Ferner,05/06/15,https://www.huffpost.com/entry/un-drug-policies_n_7223922
Katherine Heigl & Her Husband Can Both Rock Bikinis,,Lauren Zupkus,03/08/15,https://www.huffpost.com/entry/katherine-heigl-bikini_n_6827044
How 'Valley Of The Dolls' Turned Taking Drugs Into A Feminist Act,,Jenavieve Hatch,05/02/16,https://www.huffpost.com/entry/how-valley-of-the-dolls-turned-taking-drugs-into-a-feminist-act_n_9822726
Coalition Forces Engage Insurgents In Combat Near Kunduz,The rules of engagement for U.S. forces remaining in Afghanistan allow them to fight if they are threatened by insurgents.,Reuters,09/30/15,https://www.huffpost.com/entry/us-troops-kunduz-afghanistan_n_8219246
Young and Entrepreneurial: Scion Motivatour - Taking the Entrepreneurship Show on the Road,"The Scion Motivatour event has been taking cities in the US by storm. With a goal of helping entrepreneurs take their business to the next level, Scion travelled around the US to support young and passionate entrepreneurs.",David Ongchoco,05/09/15,https://www.huffpost.com/entry/young-and-entrepreneurial_b_7249526
The Art in Dreams - Memories of My Mother,,Paola K Amaras ,09/04/15,https://www.huffpost.com/entry/the-art-in-dreams-memorie_b_8086294
Let's Tell the Truth About Voter ID Laws,"Voter ID laws are not meant to save the nation from the imagined blight of voter fraud. They are meant to benefit the coffers of law enforcement, who can go after poor voters for unpaid fines, and they are a boon to collection agencies, who can attempt to collect on old debts with added interest.",Jane Devin,05/13/16,https://www.huffpost.com/entry/lets-tell-the-truth-about_1_b_9957212
Religious Schools Are Failing Us,"It's not a secret that the US education system is in need of change, as international measures of student performance place us behind countries like South Korea and Finland in math, reading, and science performance. But faith-based instruction is seldom singled out as part of the problem.",Roy Speckhardt,03/18/16,https://www.huffpost.com/entry/religious-schools-are-fai_b_9431334
Dead Man's Catwalk Is As Pretty As It Is Illegal,,Carla Herreria Russo,03/09/15,https://www.huffpost.com/entry/dead-mans-catwalk-hawaii-hike_n_6788750
Sanders Campaign Poised to Win Big in Coming Months,"Unfortunately for the corporate media elites, the people are beginning to wake up. The people are beginning to see through the lies and talking points meant to dissuade their enthusiasm for a once-in-a-lifetime progressive candidate.",D.C. Rutledge,03/21/16,https://www.huffpost.com/entry/sanders-campaign-poised-t_b_9500522
Isaiah Washington Recalls Getting A 'Beatdown' After Being Mistaken For Gay During His Early Years,,Curtis M. Wong,04/23/15,https://www.huffpost.com/entry/isaiah-washington-gay-issues-_n_7129560
How to Think Like an Entrepreneur,There's a lot of discussion these days about the entrepreneurial mindset. But what exactly is it? Is an entrepreneur someone who starts a business? Not exactly. Entrepreneurship is less about a job description and more about a state of mind. It's an attitude that shapes how you live and work.,Nellie Akalp,07/08/15,https://www.huffpost.com/entry/how-to-think-like-an-entr_1_b_7746256
'Donald Trump' Spent The Morning Making Out With Himself In NYC,"“Trump doesn’t love America, he loves himself.""",Noah Michelson,10/12/16,https://www.huffpost.com/entry/im-with-her-because-hes-crazy-donald-trump_n_57fe74d2e4b0e8c198a56dda
Little-Known Provision of the Affordable Care Act Is About to Pay Major Dividends for U.S. Consumers,"It's no secret that health care costs are on the rise, and have been for years. From monthly premiums to co-pays and now coinsurance for prescription drugs, consumers are being squeezed financially as a result of trying to keep their families healthy. A relatively new factor in this cost-versus-care debate are biologic drugs, complex medicines made from living cells that treat deadly and debilitating diseases.",Sally Greenberg,06/03/15,https://www.huffpost.com/entry/littleknown-provision-of-_b_7494928
